word	x	y	nearest
港协	-69.8552002254	-21.6313862348	0.330
捉住	8.51116534549	12.8386551829	0.687
三毛	-79.0057368036	-1.72871667865	0.553
心理过程	27.1853759171	-34.6851774202	0.581
戈登以	-21.2056937357	-27.69300975	0.534
妆容	-47.2706812572	20.4095883635	0.502
只能	83.5853949221	2.50900115035	0.530
当初	54.6066206732	13.9303537699	0.531
公众	107.851940675	-4.6247699842	0.588
缓和	74.9075591176	57.5498449474	0.551
毛刷	11.1652086073	-24.9276426225	0.624
文学	2.99877447233	-95.5664388892	0.635
深感	29.2940930877	54.1004790642	0.777
会面	2.22023350167	71.7324715044	0.599
功课	54.4177949575	-96.1996080561	0.551
班上	57.6271778439	-87.1412126705	0.656
申然	-18.4981182025	-2.86209074026	0.458
并未	77.0800259211	18.8253878329	0.659
强加于	29.3246828038	68.2174364777	0.456
赵冠希说	-10.9087248175	17.0002234824	0.453
不懈	24.0710409374	78.2664336185	0.619
便	54.1974147231	43.2869502067	0.701
浑然不知	9.01102106098	39.1309699068	0.458
怎么样	-44.023027254	70.5134960335	0.643
形容	42.0820145632	65.493879011	0.622
全里	-21.2952750892	-64.0303985861	0.505
系统	85.6836446224	12.3434704285	0.531
无微不至	1.86690449983	43.6459830395	0.597
小时	95.6008081584	-13.3493526623	0.573
召他	-66.1606409261	-66.2061854823	0.534
假如	73.9763662891	0.559487358213	0.638
双眼	-11.5385583949	107.133832467	0.685
有点	44.0623924639	-59.1292346107	0.695
日特备	-20.5204073501	-27.5285887702	0.536
老家	69.3158701506	-73.1857088426	0.586
帮助	4.53581533091	64.4016920739	0.523
题为	16.0379221324	-96.1030931975	0.639
豆浆	-45.6565017186	-108.675622238	0.664
何独	-47.98342949	-66.211925947	0.633
每星期	103.818822694	-8.66282506102	0.465
一个半月	-3.62217578202	-5.61980124871	0.537
物质	16.8229603565	-25.2046632258	0.573
瑞宣	5.54849594623	39.3397416299	0.561
书桌	29.0364580042	-19.3597488448	0.527
相连	-2.60339156554	-56.5825358962	0.512
争斗	74.0930159904	68.021227126	0.541
去	-10.648990688	78.5290107789	0.588
顺爱	-46.6548677358	60.655126059	0.397
年末	71.3515587599	38.1901555073	0.475
人帅	-25.0822546086	-8.40817998937	0.548
下辈子	-55.0640430011	59.7400182565	0.550
亏蚀	-32.2789916262	-92.0157395344	0.642
多达	86.5750653118	-27.4616922525	0.517
共渡	-57.2133660605	32.2805601513	0.444
不能	78.0706710717	6.41507143748	0.626
真貌	-23.957132868	-3.6985241969	0.513
费伦提	-99.2540496596	-25.4246983646	0.574
目的	29.6249277983	83.1471269753	0.540
侍母	-70.9657246999	-61.5287142083	0.595
陌上归人	-78.1982681367	44.4655563711	0.613
刊物	14.1063952488	-101.656035033	0.574
与否	95.6480873316	11.4006754461	0.542
失之于	-43.8598788888	-67.2494597313	0.568
荔色	-21.0595976689	-49.0146392448	0.666
大漠	-75.3858813392	-5.01937981617	0.534
说	-27.7711847475	75.2669068503	0.650
以身作则	21.2273216576	77.1590889888	0.551
更	46.3218574829	-17.606369818	0.435
尿潴留	26.6136879101	11.2415764255	0.789
曲终人散	-66.0897251429	37.3467402728	0.450
今后	29.9640531318	74.4582414457	0.512
多雨	20.2956294654	-63.7217275804	0.703
拨打	7.94417643787	-65.1469625531	0.568
上半区	-6.06697083859	-16.967557408	0.430
立场	46.6359351285	63.9931777548	0.511
群起	60.2262802181	76.0472572952	0.535
无需	89.7682533507	2.45641187426	0.504
和	54.0735859524	-27.2924492632	0.684
完全	72.4675939011	7.18276087045	0.565
地作	-10.1929444765	-7.43596836926	0.355
成长	53.2770394686	-46.5567100593	0.470
有时	54.7706892079	-11.860262828	0.752
震惊	29.7414105066	55.2284501692	0.625
还会	65.2893714978	13.3438090983	0.487
总编辑	11.1059097447	-109.854838493	0.653
承光门	-15.6987226112	-50.0149457422	0.447
堂侄	-68.8888357406	-78.4217396427	0.600
复发	32.6348295072	107.020542859	0.675
出来	-2.37797664867	20.1788475326	0.483
石沉大海	8.72186496874	36.0183666538	0.612
宿木明	-10.3594491521	5.76569592472	0.456
特殊津贴	-68.8157474999	-33.4872911194	0.495
前进	12.577716099	-13.0241573351	0.386
奔爱	-52.4937899165	-10.9696415522	0.422
文学作品	7.07443780238	-90.7582291585	0.528
不敢相信	2.99333230377	54.9212341876	0.530
炼子	-19.8736532016	-9.67657088664	0.528
记得	-54.7470049584	66.821800455	0.615
连帽	-4.51089559711	102.317784405	0.607
圣仁	1.11693621399	41.175421337	0.548
dvd	102.158277034	26.4917535623	0.436
一场	103.968434375	-25.3702203107	0.549
共计	86.2857621199	-32.1703542986	0.583
采纳	52.420176605	55.566318034	0.560
沮丧	27.9354802667	52.1780800584	0.676
幼弟	-68.8149927357	-79.552902059	0.608
有养	-9.7568100633	0.952417872139	0.439
衞	-11.0969103261	-23.8787134068	0.552
鸡肉	-48.929633621	-111.55751207	0.685
液体	16.2318747869	-22.8895047293	0.573
萎靡不振	10.5947430836	0.232095144314	0.531
磅礴	-22.1554529945	30.3477444409	0.486
普通中学	44.59490018	-90.2562687495	0.616
归来	-62.625739389	-0.55476944754	0.433
年半后	38.3119761477	14.6596835249	0.459
凡信	-22.5584075511	16.0257031402	0.612
常使	18.7818937957	11.5832368701	0.514
论稿	-7.31353499306	-92.3563240766	0.638
每日	103.869758576	-8.57054041724	0.506
恒定	17.3600436162	-21.563990939	0.417
某个	17.8134160368	-16.959103445	0.499
失望	28.1868473324	54.1533774657	0.681
紧临	-14.1905375885	-60.2090230637	0.473
津轻为	-46.3734185373	-48.4479553456	0.409
帅气	38.7002507865	-71.4064355544	0.607
全新	-15.2534549509	-32.2036675378	0.452
报刊	14.1265399704	-101.650240292	0.616
员东	-25.9358480807	-31.673656438	0.619
并且	57.7540415611	25.6682078316	0.663
万般	-6.21106074966	48.9582284923	0.563
术师	-33.4869388481	-0.505359072624	0.509
养有	-9.75270265611	1.02807950787	0.497
车诚俊	-57.1791821012	-13.3062610319	0.428
巴塞隆	-34.4775386289	-20.2270532606	0.575
篇名	-4.94715376104	-84.9465109087	0.506
交由	50.6263560557	26.5233057935	0.451
肺结核	31.2605918696	104.814760697	0.668
我会	-52.7654077283	69.7475504239	0.679
证明	65.9419050448	1.39654498538	0.445
飞	-63.011474033	4.50034631189	0.422
由衷	19.8826651137	63.5930124397	0.521
真诚地	21.7884181478	68.3650204999	0.363
姐妹篇	-3.22889553629	-80.2051725281	0.531
文功	-1.39384567104	49.0340714574	0.557
这个	64.0775181673	-4.100561185	0.491
加盟	-92.8523384526	-13.0314985871	0.479
二毛父	-3.63088826954	15.1816637742	0.618
啊啊啊	-39.2373539684	39.7580735612	0.641
大惊小怪	-40.7759729038	41.9388020159	0.430
聚会	90.0475614198	-59.5652560202	0.473
竟然	1.38802465501	55.3870964854	0.589
逃走	-103.160779929	8.66951694282	0.548
相信	-21.4817776043	76.0735218101	0.547
停滞	79.7376623887	54.7500914123	0.428
并非	68.1430389258	9.82578800897	0.599
事情	3.22204982707	50.0275022476	0.435
究竟	-47.5108043983	75.2719484929	0.553
三声无奈	-75.6351818106	36.0196167522	0.461
磁雷矢	-47.4894391772	-22.9605968664	0.465
始终	77.3690795179	14.0491301798	0.657
这一	71.7498911106	18.148503522	0.667
做头家	-72.5080548416	9.06207196092	0.534
原聪司	-35.350407162	-4.38824552534	0.456
阻止	41.5665179437	42.994878558	0.665
交往	2.94562830255	77.8177996817	0.595
适应	37.4993058635	-11.6033771949	0.495
马昭懿	-31.7911716417	-29.1772568498	0.596
中国社会出版社	-8.7235969167	-93.2952767585	0.617
何种	95.9783573181	12.3949550731	0.540
明朗化	73.9162524685	55.5459531699	0.451
逼真	-33.2880163617	91.7764125631	0.671
假日	-28.4035379812	7.49114859805	0.622
骤变	-20.7459693715	1.83931262993	0.474
盯视	9.41406269294	-2.31828307686	0.486
力不从心	23.3552296537	20.8384546804	0.546
靓声	-54.0402883115	15.0338336931	0.472
那样	53.405257623	-1.32618899759	0.553
好感	32.3894417021	23.0596464423	0.557
镇龙	-87.8321122642	-36.0808258348	0.460
帮忙	-4.57537301446	57.1424504194	0.523
董慧慧	-60.3838389773	-9.79518955311	0.446
享有	38.8261489276	95.1731602485	0.450
线逢	108.354566959	-4.3712409667	0.652
气候	21.5015289495	-59.5036612569	0.719
没有	74.3756841147	9.49847506557	0.659
食分	15.6588430775	-34.7256556321	0.430
很多	64.2493948465	-16.4790727136	0.792
有着	46.2725475147	-7.69903375276	0.611
动人	-30.9555033402	86.4249418199	0.634
平凡	-1.27686866838	27.1276505084	0.502
年初	71.9225193713	38.0656466054	0.534
前辈	58.0142374621	-82.6743410512	0.664
好意思	-40.0581724945	68.8669017391	0.560
遭受	93.2594978489	44.5933001681	0.677
正容	-41.7586954236	-48.514384994	0.452
当三人	-0.818154299593	9.98649297825	0.572
回声	-55.1827709183	4.75143096989	0.366
状况	83.2447235963	14.819971272	0.484
黄喜	-65.8445106824	-13.2965564359	0.442
家中	69.8721021274	-73.6698995015	0.691
亏损	-32.4158989898	-91.3580800803	0.657
换上	-1.50380606668	101.335798242	0.442
状态	85.6172024849	12.8187405777	0.490
算一天	-8.21980872354	11.2183064339	0.464
这样	58.7823480628	1.6424471698	0.598
正常	84.3170100781	13.330291941	0.490
关家浩	-50.0190580499	-16.7279752657	0.459
耳朵	-12.4480104393	105.85895687	0.698
信	-46.841608154	-43.7685442393	0.409
及川启	-56.5664457299	-40.5185302233	0.557
伍凯欣	-26.578344674	-33.9828570678	0.374
见到	-7.48959823514	68.7374918972	0.566
指出	41.6737657103	66.9706046318	0.723
箱子	27.5947820379	-13.0994171621	0.471
会	40.5432528362	17.7112801529	0.545
很大	60.7515037417	-10.8416994661	0.567
困惑	29.5637308509	50.939640606	0.630
宋玉蝶	-49.8479354708	-18.328842868	0.410
内辟	-12.5167092043	-50.9163168655	0.465
想救	8.89228533506	39.658933218	0.593
影视明星	-49.275057664	15.2966501946	0.545
一九二	-13.8890047591	-79.5484972781	0.509
接下来	52.1055218238	35.5655330594	0.484
斩尽	-44.7882042701	-60.0417978363	0.442
贵神	-41.3275474771	-49.4242153465	0.455
初中生	52.0812456389	-86.9101493178	0.590
星	-12.6592020003	-23.3329459248	0.578
温昕	-5.91203303563	9.36887528828	0.508
把	39.8626665029	27.4673667603	0.569
判本司	-32.5088169259	-28.6106156194	0.536
赎回	5.15984046393	92.494974278	0.481
悲欢离合	-20.3851961981	45.9723440247	0.510
爱过	-55.7153877857	66.7917216653	0.622
爱太难	-70.0043979835	27.3722060533	0.615
经厂	-12.5300778507	-51.7195029016	0.444
久已	-42.7656500947	-67.3791324503	0.568
疲倦	24.2855498151	15.5369045763	0.523
金赫奎	-56.8616382174	-18.1844340952	0.564
哭笑不得	6.50327246196	53.6269473212	0.456
置身	-19.7659068771	28.0119609193	0.503
此种	61.537474547	-20.9891257274	0.663
一科生	-21.0089620101	-15.262008142	0.656
幼子	-69.9608080443	-79.9070953011	0.606
宴会	89.8995059627	-60.065152433	0.473
采访	44.3448598871	77.026886884	0.457
家信	-44.0618464367	-48.0326972251	0.534
是	42.7000434059	2.64606288982	0.612
派性	30.4531003818	79.3540589648	0.506
出生日期	-93.5250745589	-11.5690650718	0.554
总是	46.5718222759	-58.7248156824	0.633
有趣	-29.1841062762	89.3795199723	0.559
感兴趣	63.1556950773	-58.4131782651	0.600
江户	-57.7168555162	-51.2702138401	0.444
信中	23.9987549141	-82.2182991899	0.653
女士	-71.3034473833	-19.9012719194	0.663
懒散	43.8582286629	-64.2948958012	0.718
读者来信	16.8542991088	-97.3023621535	0.653
相空	-51.1778478252	-77.1722497239	0.707
袋子	25.6074406223	-13.9919752265	0.436
地下室	31.3691672781	-22.2872616302	0.441
还款	-30.5785641087	-86.408825169	0.541
信上	23.9516262856	-78.5954168235	0.469
女声	-47.7767778634	48.4232598676	0.607
双亲	69.8743896616	-75.539291053	0.674
别人	10.3885737592	56.6124300269	0.649
至五及	109.495546505	-3.84155891549	0.550
通讯	6.95948293314	-57.960615817	0.649
深印	2.24291460945	-41.4064354858	0.805
触动	-18.6099499739	28.7241441531	0.465
养病	-71.9235113709	-67.887708878	0.566
嘴哥	-44.7872397799	-10.561257121	0.324
怀里	-12.9557216499	57.8842893448	0.582
我活	-59.6192414196	58.4669091241	0.454
祈求	-33.639635955	15.7767018808	0.444
女孩子	51.3601337666	-65.3931973864	0.693
进入	37.1169509046	8.86255189955	0.438
防御力	-26.2969378471	100.559256064	0.558
图书	-5.91165306229	-98.045707745	0.587
意味着	65.3686835124	-2.91954313827	0.496
年青	-41.2188701126	8.18675981262	0.487
没	71.7862496385	4.17423012753	0.643
工具书	-5.73613588514	-96.9427474931	0.548
多么	58.4853733983	3.18762842656	0.526
情况	83.0649701611	14.9269798323	0.423
二段	-17.3193192127	-70.1723043508	0.605
五个	81.3150970469	-44.3153402516	0.569
那时	46.7135103235	16.2744693812	0.506
大惑不解	11.6749940954	41.3314566018	0.588
货贸	-9.81258928863	-11.0761810244	0.512
方针	29.2101389109	76.0388870009	0.477
时候	45.6024770971	16.7997983252	0.466
各类	60.7838035028	-27.4659697947	0.459
所有	73.1962853985	-23.0995635131	0.590
食材	-44.3415095522	-106.178095763	0.510
储藏室	30.3722018559	-22.2956128313	0.527
难以描述	-15.8947717101	15.9354227206	0.391
自	69.7641699375	36.6026121791	0.514
甚者	17.7856639042	12.7369122063	0.399
不变	15.4164667217	-17.4154099852	0.431
告诉	-24.7052340703	75.4202790656	0.527
朋友	-12.1786558499	50.0465501872	0.648
女儿	75.2366649977	-78.949999172	0.749
呵护	1.89514080148	43.7729660115	0.560
现在	48.1014103542	14.9241516487	0.448
被	46.6048290374	32.606011594	0.570
逗阵	-76.9571509058	10.3768408011	0.520
雨下	-72.9918236374	29.1850287511	0.689
永恒	-54.8943828435	22.14754206	0.510
钉	-58.026429799	-42.9244503073	0.527
流浪记	-80.2825215512	-0.781460367648	0.526
举着	24.1245197175	-9.50540908835	0.455
另一方面	70.4140305712	18.5360636334	0.532
劫材	13.0659518474	-18.1319649591	0.503
损害	92.6534282138	44.2492666929	0.597
一针	17.705688288	-7.0723827262	0.557
spahr	-98.4699875888	-27.9236517621	0.366
暖些	-69.4206889144	27.4043403073	0.451
却	73.3815064964	14.9267934337	0.731
许多	65.0892788611	-15.4955068618	0.792
找麻烦	-69.3556876413	49.2197899175	0.427
下去	-18.5024719492	66.6276954111	0.531
贾伯瑞	-23.9773995318	-9.95844456328	0.393
写下	17.6162495102	-84.9004182157	0.559
公益活动	99.6101180213	-41.9608479086	0.597
忍心	-1.94335943958	48.2859436411	0.603
体虚	21.4980640605	12.4889264019	0.514
徐继宗合	-42.0627287056	-10.9972394192	0.417
安晨宏	-28.1044967395	-29.1692413307	0.375
求婚	-60.2487693084	45.6481362804	0.484
来来回回	-75.806846309	55.7574942714	0.664
黄球	4.92213750709	-11.3163914584	0.493
健康	27.9870461719	-37.067169787	0.574
向慕	-45.0106640236	-63.2277629669	0.533
一段	-22.5704224084	-67.4050054867	0.618
尤其	59.9086632815	-16.0133682124	0.540
云光楼	-16.5994788213	-47.9066472962	0.475
大大咧咧	2.23792828661	28.2318607864	0.695
告知	42.0774300835	49.5362239835	0.629
外面	26.2514434601	-10.1642942149	0.373
支持者	39.8123748881	68.4499308858	0.544
季节	-90.046198378	2.71560730257	0.474
大多数	64.6075185612	-19.8236574184	0.632
起用	-89.6469945674	-49.9233521872	0.532
放手	-64.7548178088	62.4512297341	0.594
情感	-18.6507176796	42.4340014812	0.533
重新	62.1776333356	32.6230587939	0.550
牝	-52.3773564567	-57.2732412636	0.506
一字一泪	-72.5230375802	35.1004239615	0.435
中东	12.4862735357	-45.1571367367	0.617
两集	116.033938299	-1.6786224831	0.539
应负	39.0308823723	87.7496520555	0.556
大饭店	14.8706106375	108.76502112	0.639
瘫痪	75.5027086712	52.8556082158	0.416
自问自答	-58.9837869941	35.2457010681	0.536
鞋鞋	-37.1670352854	-13.7692344101	0.548
人中	76.6522885352	-31.6555433901	0.458
番数	2.55094835843	-13.426301597	0.427
泰摄	-5.35682463123	10.5076573103	0.607
心如刀割	-75.2343153271	55.6435896209	0.653
吵	2.27757816892	57.2192078019	0.413
聊天	0.564908061283	69.1519869321	0.521
作者	8.77266185641	-86.6389083623	0.595
比较文学	2.29043349609	-95.5417512043	0.635
手提	3.28545467514	-67.7135028467	0.574
家庭	53.5559864117	-47.6883018114	0.517
吧	-47.3276695386	60.0188540253	0.470
没面子	4.24412353984	52.2666901332	0.629
八组	78.6412518843	-46.623842067	0.568
整整	89.2262025897	29.6137936995	0.469
很烦	4.96978540061	53.6155429027	0.612
吗	-47.4731873522	67.3846338116	0.623
礼物	-38.6139855763	31.3680278926	0.554
开伙	-14.9205644483	-9.02750373371	0.557
极大	61.5363293701	-10.8582982648	0.481
后	60.3892455143	35.7759787557	0.590
不管	97.550348768	15.1082009786	0.667
歉疚	21.5903819395	48.3767056214	0.587
疲乏	23.8903718011	16.5155957318	0.490
九月末	-4.42601761813	-3.42424910552	0.483
吃	-40.509471144	-101.031160917	0.689
年幼	74.0989710217	-75.6901087015	0.489
零七个	-4.09982243903	-4.4148878241	0.486
只在乎	-72.9591176133	56.995942089	0.642
人生哲理	-26.8589430574	-3.90377390863	0.536
比如	60.3565368917	-22.9218646333	0.527
试图	41.8607942664	42.3295732978	0.629
南于	-16.0042699739	-70.5031996086	0.611
公视	-80.8850429025	12.8378311233	0.628
益侨	-22.8194254471	-33.8781136368	0.602
过上	-6.99292538699	40.2705063516	0.554
支持	49.3008308805	61.0194917539	0.651
笑看人生	-80.0866171425	45.642364712	0.434
众多	66.7519200324	-14.6977752314	0.700
家庭主妇	77.1611407355	-76.8892979679	0.639
古远清	-8.62453430033	-91.0601667506	0.647
这汗量	-40.7113993923	-24.9683462689	0.360
开始	66.4193510384	37.4581785777	0.545
单调	43.2807038891	-21.4470801736	0.535
周年	-64.8150319901	82.4809205932	0.659
晚上	111.462164438	-8.82219539472	0.519
断恶	-44.9391076484	-61.3042872513	0.452
无论是	94.7507875598	16.9158700751	0.548
小三美日	-27.5252098318	-31.0118992192	0.372
乔轩	-88.2337339653	21.5590723789	0.642
相识	3.61260888923	77.7248146153	0.673
囚鸟	-77.2374835675	51.6784048313	0.653
有著	46.3795419845	-7.44297729935	0.592
回去	-9.12852440668	76.7703165673	0.582
番	-35.6686647231	-52.0095727299	0.524
药玉	-30.6302304963	-31.1134131521	0.453
张小五	-70.8946892176	8.89959232504	0.472
友人	64.0072137455	-77.9728296304	0.485
反令	14.1524993721	34.1192070784	0.469
金民教	-65.752693653	-11.9470484204	0.441
屏柜化	-3.22459304938	-51.622726074	0.602
有话要说	-68.2423512997	55.6982026508	0.488
剧情	-20.1826286107	91.543014449	0.709
友好	20.0118428482	81.1644244338	0.482
打招呼	0.221998081778	67.9129039247	0.521
有利于	37.6239632991	-10.875648857	0.467
篇文章	15.9977174007	-93.0300092419	0.442
几下	20.1727117122	-8.63313772579	0.536
归国	-81.5381660594	-65.5797708262	0.774
眼睛	-12.4371161996	105.915307222	0.705
敬拜	-35.938674164	19.1613975946	0.537
遇到	0.345305572076	59.4101204476	0.556
林欣谊	-10.874079843	-89.9019686329	0.477
拭	-52.0574102902	-58.9194860842	0.537
要求	49.536674351	57.7700509807	0.512
以后	63.8413604029	36.0323652279	0.593
拿	-99.4272482828	-24.1107924586	0.614
口语体	4.36889003097	-24.3084906154	0.538
仍然	76.6185240951	16.2186168504	0.631
沸沸扬扬	-10.6226036678	26.3350561031	0.434
裙儿	-39.8443896854	-6.32888855994	0.419
痛苦	30.7746814832	47.721769316	0.483
烂醉如泥	-8.91409932097	21.0500962899	0.527
伟玲	-5.09975041017	12.83559056	0.531
地家裁	-24.1553436337	-31.4425689519	0.603
庆典	-65.7110182305	81.7712346662	0.642
入江家	-39.2084283081	-44.4550000895	0.434
发现	19.0024688058	25.8951212232	0.524
爱	-61.6574812992	49.7782241547	0.700
蹦极	-67.5193857803	21.1921603379	0.397
赴美国	-82.575350534	-66.2377220288	0.619
袍料	-31.8981443199	-72.7497091585	0.718
放舍	-73.2426086744	36.9378425745	0.427
冤气	-34.8928755749	57.3186937296	0.624
公妈	-12.2302632214	-48.855400263	0.486
写出	17.314736232	-85.104067614	0.572
初服	-49.7527961712	-62.7052034975	0.467
这场	103.94017382	-25.3689580943	0.639
必快	-24.4874864985	17.0662205415	0.663
约会	-60.4051526614	45.7056406399	0.523
乔蒂纳	40.2886194849	70.397419638	0.590
kst	111.121165979	-3.40040095368	0.547
身边	-11.048046843	58.1015573232	0.678
请	-29.3484918924	76.2293985868	0.547
小说	7.95349810392	-86.1902517001	0.595
蓝色妖姬	-73.0615147994	-6.49705402442	0.518
著	26.9706567615	28.443358983	0.695
孤独	-56.8663346787	47.8123763778	0.522
爇	-48.3905757528	-67.5914462876	0.662
害怕	26.4973270406	43.1325700888	0.669
何诗蓓	-73.1341806365	-43.0019742353	0.483
方面	68.261870719	-26.974562183	0.458
此外	71.4600618142	-27.8510155485	0.534
数月	62.3366383537	42.8307769483	0.558
礼貌	39.9793860422	-73.0927583859	0.677
道别	-2.94281760599	60.0150404748	0.448
甜食	53.9488580906	-59.416109438	0.687
打	-14.7875867334	11.2310964354	0.400
直到	62.6120480088	36.709601477	0.425
全力支持	46.8837326548	58.0812856641	0.513
用尽	11.0570975118	16.7765624244	0.604
梁如珠	-29.6146374203	-28.3230240563	0.410
说章	-29.1044233069	20.9599719014	0.695
傻事	-39.3776518801	42.6219627579	0.413
漫漫	-80.0486932008	33.3810801991	0.502
或守	-36.5434283974	-4.54150804687	0.477
都	61.8256173461	13.5492239325	0.562
地待	-4.06914741329	10.3062911716	0.466
灌木丛	23.3503457061	-49.2181778693	0.514
停顿	79.1543550925	53.2372229712	0.449
用牌	7.57955136268	-15.00323288	0.494
耐看	14.903520872	-1.45818493576	0.490
irisiris	104.349656882	-0.97577940805	0.553
依依	-91.769585576	21.0984398804	0.642
泪	-87.3671708031	45.9304447961	0.568
亲近	26.442253164	37.1228456918	0.558
加给	-22.5065420934	14.7764348402	0.540
逐渐	72.4307620666	48.9379388141	0.507
戏剧人生	-77.0212342751	44.8554740866	0.428
前夫	77.677851449	-80.2459380127	0.715
好好	-17.2081876668	70.034769593	0.563
玩嘢	-53.6231557615	14.0088956506	0.461
化仁国	-21.7022763632	-37.8792990639	0.520
超人	-62.3684601532	-2.96811305943	0.433
比	79.5313503168	-14.0192262152	0.571
快速增长	81.2614424868	55.2115329867	0.569
际遇	-12.2405969302	42.222558969	0.513
至阳	-46.6600567531	-71.4042356762	0.531
小朋友	-42.0214323036	26.3255162703	0.534
网干车	-35.2356778782	-52.2477568693	0.465
第一版	-12.0445573375	-101.756374891	0.580
大约	82.6706496148	-23.4350607257	0.532
本书	14.2462662808	-91.0923347786	0.546
中	43.7031398583	6.87374727368	0.513
reinforcement	-19.973819938	-21.3358566127	0.463
漪房	9.03905247592	40.4097193623	0.586
每	95.3584545798	-13.5726248339	0.573
长使	-75.2917223313	-10.2465769415	0.530
焦急	22.9296263996	49.9247768917	0.617
房子	32.6535022725	-22.6782743085	0.475
绞痛	27.1962456041	11.8903830029	0.796
大部分	65.1018586301	-20.0710517421	0.524
与	52.6110507093	-27.6330712671	0.684
不	76.3887954599	6.98611465664	0.581
阿优	-10.8823007276	5.51844730802	0.414
上	37.0404877969	4.04130304143	0.424
刊登	19.8824077715	-100.615695718	0.764
镰仓	-57.7237721669	-51.274147818	0.466
留学	-82.5518429663	-66.1970412308	0.639
舒服	18.3547386475	54.0015467101	0.485
花圃	31.197998675	-20.6238746085	0.439
狄薏词	-84.0245235085	43.4229688522	0.476
奏稿	-15.7568896251	-86.9613608517	0.708
呆萌	-25.0513147331	-12.6458447714	0.499
香钟	9.8030211582	-13.6605148651	0.455
肠梗阻	25.4659427661	11.6812187441	0.793
铁肩担道义	-73.400404107	-14.0796288352	0.394
困苦	49.0625338648	-44.1710087137	0.481
嘎造	-2.99299648313	57.4999174567	0.579
耗尽	11.4445037768	16.6119075928	0.604
秋天	-90.0278413384	4.53725990814	0.640
一个月	85.8390374174	29.37343587	0.484
先爱	-51.0699859526	36.8496176295	0.607
混合气体	16.3471941555	-22.7601035417	0.565
二纹	-21.0452593088	-49.3831908933	0.481
赤字	-32.7987764567	-91.1543384799	0.615
恐惧	30.8161824333	47.854789289	0.558
基本常识	15.214882704	2.98452992768	0.444
潟	-50.5623661549	-49.1349120603	0.355
纷纷	60.3536815115	76.9723372021	0.646
聊到	-2.07991561536	59.1375967716	0.494
放着	24.5207972864	-10.4014333055	0.468
具型格	-47.9365542372	7.88007747893	0.513
神伤	-23.5904835208	3.90428043922	0.603
离	19.4593894533	-30.3416100005	0.477
扶养	77.9519734297	-73.7766866581	0.604
娜儿	-0.0176533715875	60.1807648286	0.519
其余	74.0629593326	-24.2032993531	0.581
俞雪	-60.3100074545	-13.4980107205	0.442
不会	77.1850959728	4.31330376623	0.622
整卷	4.16903491212	-24.4473675541	0.531
cd	102.227076543	26.5669313825	0.443
浑身是胆	-70.1258789807	0.820351506325	0.508
与世无争	0.00456019805254	28.1477216326	0.488
刘晓忆	-91.7712956869	22.0324921314	0.633
难吃	-6.51908564958	29.55168358	0.659
地走了	-13.964332051	23.4473535994	0.628
rpm	4.99093975832	-34.894524336	0.535
创造	-24.5329141918	51.0517711609	0.507
不少	65.8043819956	-15.3814834142	0.751
下床	-9.23099202119	21.5285952211	0.511
磨难	-8.40067813031	40.6243996085	0.521
没爱过	-67.8917927043	46.2655142556	0.526
回心转意	17.6860760077	38.4912711076	0.629
邮局	-27.7099944642	-54.0671118755	0.514
看穿	8.17041997125	21.6857986443	0.499
尽情	-41.9544184515	37.8927184713	0.444
异国恋	-46.4721588256	25.2892525925	0.549
闪耀	-55.8656304112	21.8013143434	0.450
曼安	-19.1753673827	-9.64583117919	0.584
陪笑	-34.5994587405	57.1784884072	0.619
我	-52.425969403	66.9478966545	0.448
板娘	-12.1754865801	19.2126821217	0.444
感情	-12.9733886002	43.4015861451	0.464
大大小小	67.800576112	-14.1799527409	0.493
孤支	-39.5379800441	-7.0972087527	0.461
路口	-17.7347339747	-68.4948325671	0.599
情心	-80.8485989351	41.4274581757	0.506
万材	-17.3593140656	-11.9605842541	0.596
相互	75.3256629566	72.2232222968	0.709
无法	82.4580660717	2.90832097875	0.626
天便	-3.5133128791	-5.89425751562	0.537
斗植	-4.79432221673	11.6223201701	0.641
那种	16.101014023	55.2569165679	0.599
信能	-41.6855928782	-45.9465966495	0.386
吃零食	-5.91984678808	30.0176150308	0.671
意料之中	13.5297831103	23.6634315619	0.561
外衣	-6.19171409288	106.838073788	0.613
看著	6.98008468688	85.1148711234	0.483
富丽堂皇	37.9982736052	-34.232093517	0.475
获释	58.782468278	91.5499560394	0.574
的	42.445119649	3.17118550433	0.491
不要	-18.4182827706	69.0524192949	0.661
一大笔	5.11851366414	92.4443639654	0.476
合订本	-7.84261948725	-98.7837713406	0.589
焚心以火	-86.109543257	54.0940072445	0.666
相劝	15.409443947	38.3092346639	0.644
喜来登	13.4235730142	106.494790716	0.638
伙食	13.0019081502	3.20782135125	0.510
法案	57.3843425228	63.9850467892	0.587
文章	16.3602981852	-97.1525098075	0.742
碧血黄花	-73.169242322	0.335480562044	0.622
陈迪匡	-81.6817074716	43.0393621485	0.562
请举手	-74.410203914	55.1712111188	0.517
一举成名	-50.2835139475	1.86228562393	0.392
粗枝大叶	2.69623547946	27.8015429842	0.718
用	29.8850917439	0.866191440806	0.476
赤瞳	2.62295270839	4.16687946294	0.445
那一刻	-16.6506752083	58.1373765594	0.509
回销	-7.80315454136	-32.8044170751	0.513
赴	-80.7394319615	-65.6604876794	0.656
由	39.5057267679	-4.04784072768	0.491
